run_name,model,model_family,train_ratio,seed,condition,stage,eval_ratio,split,hyperparameter_name,hyperparameter_value,learning_rate,selected_epoch,selected_hyperparams,train_rows,valid_rows,elapsed_seconds,n_rows,positive_rows,benign_rows,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,roc_auc,average_precision,pr_auc
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_flip_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,3395,95,300.74781952402554,84,21,63,0.25,0.5,0.25,1,0.40000000000000002,0,0,63,0,21,0.526077097505669,0.26433590303006294,0.29579542635574035
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_flip_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,3395,95,300.74781952402554,105,21,84,0.20000000000000001,0.5,0.20000000000000001,1,0.33333333333333331,0,0,84,0,21,0.50085034013605434,0.20246519692033749,0.19010655773390384
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_flip_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,3395,95,300.74781952402554,210,21,189,0.10952380952380952,0.50529100529100535,0.10096153846153846,1,0.18340611353711792,0.032686022523030669,2,187,0,21,0.50579491055681536,0.10388683477690781,0.096455052265515484
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,validation,80/20,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,95,19,76,0.84210526315789469,0.80263157894736836,0.58333333333333337,0.73684210526315785,0.65116279069767447,0.55717682057823559,66,10,5,14,0.88919667590027696,0.58676303930281892,0.55512330740698146
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,42,21,21,0.76190476190476186,0.76190476190476186,0.92307692307692313,0.5714285714285714,0.70588235294117652,0.5665288228870653,20,1,9,12,0.89342403628117917,0.85934501496023596,0.85140421889884665
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,53,21,32,0.75471698113207553,0.7232142857142857,0.75,0.5714285714285714,0.64864864864864868,0.47563714634235094,28,4,9,12,0.81994047619047616,0.68233289140299314,0.65456129094719562
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,70,21,49,0.80000000000000004,0.73469387755102034,0.70588235294117652,0.5714285714285714,0.63157894736842102,0.50162254571862708,44,5,9,12,0.83673469387755095,0.68483305916261861,0.67382575184502946
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,84,21,63,0.84523809523809523,0.75396825396825395,0.75,0.5714285714285714,0.64864864864864868,0.56011203361120387,59,4,9,12,0.89342403628117917,0.72250781778823092,0.71251112562252072
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,105,21,84,0.80952380952380953,0.72023809523809523,0.52173913043478259,0.5714285714285714,0.54545454545454541,0.42599145162911622,73,11,9,12,0.83418367346938771,0.47272944798191957,0.44835717770318312
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,5095,95,410.74498436693102,210,21,189,0.87619047619047619,0.7407407407407407,0.41379310344827586,0.5714285714285714,0.47999999999999998,0.41867964881891812,172,17,9,12,0.86696900982615266,0.40451926100485081,0.37576734008917312
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,validation,80/20,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,95,19,76,0.83157894736842108,0.85526315789473684,0.54838709677419351,0.89473684210526316,0.68000000000000005,0.60616789434036533,62,14,2,17,0.91378116343490301,0.6457319467045588,0.64169385980635973
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,42,21,21,0.80952380952380953,0.80952380952380953,0.88235294117647056,0.7142857142857143,0.78947368421052633,0.63059262509446579,19,2,6,15,0.90022675736961455,0.8866352643933425,0.88257020409335341
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,53,21,32,0.75471698113207553,0.74776785714285721,0.68181818181818177,0.7142857142857143,0.69767441860465118,0.49188933866410628,25,7,6,15,0.82291666666666674,0.75620983510602668,0.7478970011390127
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,70,21,49,0.72857142857142854,0.72448979591836737,0.5357142857142857,0.7142857142857143,0.61224489795918369,0.4199819515766669,36,13,6,15,0.83090379008746362,0.73177596661335076,0.72636802883263329
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,84,21,63,0.83333333333333337,0.79365079365079372,0.65217391304347827,0.7142857142857143,0.68181818181818177,0.5703116736349898,55,8,6,15,0.86810279667422519,0.65203061161224929,0.64282707895531654
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,105,21,84,0.77142857142857146,0.75,0.45454545454545453,0.7142857142857143,0.55555555555555558,0.43082021842766455,66,18,6,15,0.81065759637188206,0.56300843434816827,0.55217318156170081
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,80/20,5,random_fp_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,95,572.04250022594351,210,21,189,0.79523809523809519,0.7592592592592593,0.28846153846153844,0.7142857142857143,0.41095890410958902,0.36039155500656173,152,37,6,15,0.84164777021919879,0.46992679895158684,0.46190948240153179
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,190,19,171,0.91578947368421049,0.69590643274853803,0.61538461538461542,0.42105263157894735,0.5,0.46558098913467627,166,5,11,8,0.89104339796860577,0.48186140778930342,0.4503599813866162
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,42,21,21,0.6428571428571429,0.64285714285714279,1,0.2857142857142857,0.44444444444444442,0.40824829046386302,21,0,15,6,0.85941043083900226,0.89005622143507179,0.88766882474510833
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,53,21,32,0.69811320754716977,0.62723214285714279,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.36760680138690238,31,1,15,6,0.78943452380952384,0.73334248292047222,0.72681854073327323
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,70,21,49,0.75714285714285712,0.62244897959183665,0.75,0.2857142857142857,0.41379310344827586,0.35273781075132921,47,2,15,6,0.86491739552964042,0.73857289436912077,0.73049571240585376
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,84,21,63,0.79761904761904767,0.62698412698412698,0.75,0.2857142857142857,0.41379310344827586,0.3746343246326776,61,2,15,6,0.89191232048374913,0.69488713635055099,0.66862823939386762
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,105,21,84,0.81904761904761902,0.61904761904761907,0.59999999999999998,0.2857142857142857,0.38709677419354838,0.32444284226152509,80,4,15,6,0.83191609977324255,0.58533547428598331,0.57532567242138932
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,clean,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,6790,190,580.90222464490216,210,21,189,0.90000000000000002,0.62698412698412698,0.5,0.2857142857142857,0.36363636363636365,0.3282439759448873,183,6,15,6,0.85500125976316443,0.42853342370205821,0.40193369590986772
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,190,19,171,0.86842105263157898,0.71637426900584789,0.38461538461538464,0.52631578947368418,0.44444444444444442,0.37774773329620814,155,16,9,10,0.89519852262234534,0.44033965927314922,0.40987894982888023
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,42,21,21,0.7142857142857143,0.7142857142857143,0.84615384615384615,0.52380952380952384,0.6470588235294118,0.4635235823621443,19,2,10,11,0.90702947845804993,0.90970305312080146,0.90732942251574022
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,53,21,32,0.77358490566037741,0.73065476190476186,0.84615384615384615,0.52380952380952384,0.6470588235294118,0.52441533814949282,30,2,10,11,0.91220238095238093,0.87822198807750751,0.87520780455783331
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,70,21,49,0.7857142857142857,0.71088435374149661,0.6875,0.52380952380952384,0.59459459459459463,0.46028324996028647,44,5,10,11,0.91156462585034015,0.81293257487190607,0.80825763620506619
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,84,21,63,0.84523809523809523,0.73809523809523814,0.7857142857142857,0.52380952380952384,0.62857142857142856,0.55328333517248818,60,3,10,11,0.93499622071050636,0.84444564316548432,0.8410523943506909
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,105,21,84,0.82857142857142863,0.7142857142857143,0.57894736842105265,0.52380952380952384,0.55000000000000004,0.44529362639576409,76,8,10,11,0.90107709750566889,0.6659789339220179,0.65443072284460957
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,13580,190,1054.6427069529891,210,21,189,0.8571428571428571,0.70899470899470907,0.35483870967741937,0.52380952380952384,0.42307692307692307,0.35350737135835453,169,20,10,11,0.8873771730914588,0.46580661031867437,0.45864663685974671
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,190,19,171,0.91578947368421049,0.64912280701754388,0.66666666666666663,0.31578947368421051,0.42857142857142855,0.42120001620672759,168,3,13,6,0.88257925515543234,0.45032176120559037,0.42342853428907185
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,42,21,21,0.54761904761904767,0.54761904761904767,1,0.095238095238095233,0.17391304347826086,0.22360679774997896,21,0,19,2,0.8458049886621315,0.8520712801137813,0.84806747536361149
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,53,21,32,0.62264150943396224,0.53199404761904767,0.66666666666666663,0.095238095238095233,0.16666666666666666,0.13543726949497309,31,1,19,2,0.87202380952380953,0.78351975452453582,0.77044955036631735
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,70,21,49,0.72857142857142854,0.54761904761904767,1,0.095238095238095233,0.17391304347826086,0.26196841599779191,49,0,19,2,0.86686103012633631,0.76062379810739267,0.75519590043416596
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,84,21,63,0.76190476190476186,0.53968253968253965,0.66666666666666663,0.095238095238095233,0.16666666666666666,0.18518518518518517,62,1,19,2,0.90060468631897195,0.7385414146012288,0.72901572881752963
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,105,21,84,0.80952380952380953,0.54166666666666674,0.66666666666666663,0.095238095238095233,0.16666666666666666,0.20008168266626031,83,1,19,2,0.86026077097505671,0.62088542126807433,0.60620695060210106
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,heuristic_fp_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1527.6438842859352,210,21,189,0.89047619047619042,0.53703703703703698,0.33333333333333331,0.095238095238095233,0.14814814814814814,0.13338778844417354,185,4,19,2,0.85890652557319225,0.37740725919811868,0.35005953996355077
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,190,19,171,0.90000000000000002,0.5,0,0,0,0,171,0,19,0,0.87473068636503526,0.31398406441468801,0.29388654446582363
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,42,21,21,0.5,0.5,0,0,0,0,21,0,21,0,0.79591836734693888,0.82514504333469851,0.82086122342900925
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,53,21,32,0.60377358490566035,0.5,0,0,0,0,32,0,21,0,0.78125,0.72773225386668239,0.72020826570083218
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,70,21,49,0.69999999999999996,0.5,0,0,0,0,49,0,21,0,0.82021379980563658,0.64754363854833119,0.62120229630009682
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,84,21,63,0.75,0.5,0,0,0,0,63,0,21,0,0.85978835978835988,0.65134608922779758,0.64002300251853605
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,105,21,84,0.80000000000000004,0.5,0,0,0,0,84,0,21,0,0.7987528344671202,0.45435198356415107,0.42933394227153443
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,566.2203710519243,210,21,189,0.90000000000000002,0.5,0,0,0,0,189,0,21,0,0.8158226253464349,0.31993456751521132,0.29890596742017866
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,190,19,171,0.90000000000000002,0.5,0,0,0,0,171,0,19,0,0.37488457987072943,0.078011234309315669,0.073066012146674977
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,42,21,21,0.5,0.5,0,0,0,0,21,0,21,0,0.26190476190476192,0.3789383733444297,0.36099849081541324
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,53,21,32,0.60377358490566035,0.5,0,0,0,0,32,0,21,0,0.47470238095238088,0.38565648961424098,0.36190154406075975
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,70,21,49,0.69999999999999996,0.5,0,0,0,0,49,0,21,0,0.35908649173955293,0.24077246407425559,0.22584594113182394
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,84,21,63,0.75,0.5,0,0,0,0,63,0,21,0,0.25170068027210885,0.17304060455057227,0.16274808985030106
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,105,21,84,0.80000000000000004,0.5,0,0,0,0,84,0,21,0,0.35657596371882089,0.15866648973674219,0.14785178759116058
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_flip_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,6790,190,523.07390915800352,210,21,189,0.90000000000000002,0.5,0,0,0,0,189,0,21,0,0.38876291257243639,0.081571286267698134,0.075930048465666269
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,190,19,171,0.91052631578947374,0.71637426900584789,0.5625,0.47368421052631576,0.51428571428571423,0.46749379354032378,164,7,10,9,0.89750692520775621,0.55296473687691272,0.54012581498677348
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,42,21,21,0.5714285714285714,0.5714285714285714,1,0.14285714285714285,0.25,0.27735009811261457,21,0,18,3,0.8571428571428571,0.88760459692136728,0.88660455900352741
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,53,21,32,0.64150943396226412,0.5558035714285714,0.75,0.14285714285714285,0.23999999999999999,0.20665627227065883,31,1,18,3,0.81845238095238093,0.72478285592002067,0.71344428240922331
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,70,21,49,0.74285714285714288,0.5714285714285714,1,0.14285714285714285,0.25,0.3232299675777271,49,0,18,3,0.88921282798833812,0.80305094407253874,0.79805227744007423
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,84,21,63,0.76190476190476186,0.55555555555555558,0.59999999999999998,0.14285714285714285,0.23076923076923078,0.20334751282094438,61,2,18,3,0.88435374149659851,0.69551300419750617,0.68357434466101763
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,105,21,84,0.77142857142857146,0.5357142857142857,0.33333333333333331,0.14285714285714285,0.20000000000000001,0.10206207261596575,78,6,18,3,0.82653061224489799,0.52255843981958705,0.51025002538389319
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,13580,190,1015.6661622569663,210,21,189,0.88095238095238093,0.55291005291005291,0.29999999999999999,0.14285714285714285,0.19354838709677419,0.14907119849998599,182,7,18,3,0.84643487024439412,0.38123546300479205,0.36616970604331273
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,190,19,171,0.90000000000000002,0.5,0,0,0,0,171,0,19,0,0.5,0.10000000000000001,0.55000000000000004
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,42,21,21,0.5,0.5,0,0,0,0,21,0,21,0,0.5,0.5,0.75
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,53,21,32,0.60377358490566035,0.5,0,0,0,0,32,0,21,0,0.5,0.39622641509433965,0.69811320754716988
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,70,21,49,0.69999999999999996,0.5,0,0,0,0,49,0,21,0,0.5,0.29999999999999999,0.65000000000000002
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,84,21,63,0.75,0.5,0,0,0,0,63,0,21,0,0.5,0.25,0.625
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,105,21,84,0.80000000000000004,0.5,0,0,0,0,84,0,21,0,0.5,0.20000000000000001,0.59999999999999998
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,1,random_fp_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,20370,190,1487.9877542000031,210,21,189,0.90000000000000002,0.5,0,0,0,0,189,0,21,0,0.5,0.10000000000000001,0.55000000000000004
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,2,clean,validation,90/10,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,6790,190,576.13901737495326,190,19,171,0.91578947368421049,0.69590643274853803,0.61538461538461542,0.42105263157894735,0.5,0.46558098913467627,166,5,11,8,0.90458602646968289,0.5960101546566805,0.58703982295560975
